id,ingredient,degree,sugar,base_spirit,glass_id,color_id,occasion_id
2859,"얼음|30 ml,캐나다 위스키|15 ml,체리 리큐어|1 개,마라스키노 베리",8,6,whisky,7,1,15
2860,"얼음|30 ml,라이 위스키|15 ml,핌즈 컵 넘버 1|15 ml,라임 주스|0.94 ml,비터즈",19,3,whisky,7,2,14
2861,"얼음|30 ml,스카치 위스키|15 ml,드라이 버무스|15 ml,레드 포트 와인|0.94 ml,물|레몬|1 개,마라스키노 베리",25,0,whisky,7,2,15
2862,"얼음|20 ml,버본|20 ml,드라이 버무스|20 ml,트리플 섹|1 개,레몬 껍질|1 개,마라스키노 베리",32,12,whisky,7,2,14
2863,"얼음|60 ml,스카치 위스키|30 ml,꼬냑|1.88 ml,드라이 버무스|1 슬라이스,레몬|1 개,마라스키노 베리",41,0,whisky,2,1,14
2864,"얼음|30 ml,버본|15 ml,자몽주스|15 ml,트리플 섹|0.94 ml,파스티스",31,12,whisky,7,2,14
2865,"얼음|20 ml,버본|10 ml,드라이 버무스|10 ml,트리플 섹|1 개,레몬|1 개,마라스키노 베리",35,9,whisky,7,2,14
2866,"얼음|30 ml,스카치 위스키|15 ml,살구 브랜디|15 ml,신선한 애플 주스|7.5 ml,레몬 주스|7.5 ml,슈가시럽|1 개,살구|레몬",24,12,whisky,2,3,15
2867,"얼음|480 ml,라이 위스키|0.94 ml,비터즈|0.94 ml,파스티스|1 개,레몬 껍질",39,0,whisky,2,2,14
2868,"얼음|30 ml,라이 위스키|15 ml,아니제트|1.88 ml,압생트|1.88 ml,비터즈",30,0,whisky,7,2,14
2869,"얼음|480 ml,버본|30 ml,레몬 주스|20 ml,오렌지 큐라소|10 ml,계란 흰자|1 개,마라스키노 베리",41,0,whisky,2,2,14
2870,"얼음|60 ml,버본|10 ml,슈가시럽|0.94 ml,비터즈|1 슬라이스,레몬|1 개,마라스키노 베리|1 슬라이스,오렌지",38,7,whisky,2,2,14
2871,"얼음|60 ml,아이리시 위스키|30 ml,스위트 버무스|0.94 ml,비터즈",6,8,whisky,7,2,14
2872,"얼음|30 ml,스카치 위스키|30 ml,셰리|30 ml,위스키/허니 리큐어",30,9,whisky,7,2,14
2873,"얼음|15 ml,드라이 버무스|15 ml,스카치 위스키|10 ml,핌즈 컵 넘버 1|10 ml,오렌지 큐라소",23,5,whisky,7,2,15
2874,"얼음|480 ml,라이 위스키|15 ml,레몬 주스|2.82 ml,석류즙",38,0,whisky,7,2,14
2875,"얼음|480 ml,스카치 위스키|10 ml,스위트 버무스|0.94 ml,파스티스",42,0,whisky,7,2,15
2876,"얼음|480 ml,스카치 위스키|10 ml,레몬 주스|진저엘|1 슬라이스,레몬",42,0,whisky,4,2,14
2877,"얼음|480 ml,아이리시 위스키|2.82 ml,그린 박하 리큐어|7.5 ml,그린 샤르트뢰즈",39,0,whisky,7,2,14
2878,"얼음|30 ml,드라이 버무스|30 ml,스카치 위스키|30 ml,핌즈 컵 넘버 1",20,1,whisky,7,2,15
2879,"잘게 부순 얼음|480 ml,캐나다 위스키|10 ml,스위트 버무스|2.82 ml,오렌지 비터즈|7 조각,포도",39,0,whisky,2,2,14
2880,"얼음|30 ml,드라이 버무스|30 ml,아이리시 위스키|2.82 ml,핌즈 컵 넘버 1|2.82 ml,파스티스",9,0,whisky,7,2,14
2881,"얼음|30 ml,라이 위스키|15 ml,레몬 주스|15 ml,스위트 버무스|10 ml,슈가시럽|0.94 ml,위스키/허니 리큐어|1 개,계란",21,12,whisky,2,3,15
2882,"얼음|30 ml,스카치 위스키|15 ml,드라이 버무스|15 ml,체리 리큐어",32,5,whisky,7,2,4
2883,"얼음|480 ml,버본|30 ml,샴페인|30 ml,위스키/허니 리큐어",42,1,whisky|champagne,7,2,14
2884,"얼음|30 ml,드라이 버무스|15 ml,스카치 위스키|15 ml,캄파리",25,3,whisky,7,1,14
2885,"얼음|30 ml,스카치 위스키|15 ml,드라이 버무스|0.94 ml,퀴멜|0.94 ml,오렌지 비터즈",33,0,whisky,7,2,4
2886,"얼음|30 ml,버본|20 ml,코디얼 메독|20 ml,셰리",24,1,whisky,7,11,14
2887,"얼음|480 ml,스카치 위스키|10 ml,레몬 주스|1.88 ml,비터즈|소다수|1 웨지,레몬",42,0,whisky,4,3,14
2888,"얼음|30 ml,스카치 위스키|15 ml,드라이 버무스|15 ml,위스키/허니 리큐어|0.94 ml,오렌지 큐라소",33,6,whisky,7,2,4
2889,"얼음|20 ml,드라이 버무스|20 ml,스카치 위스키|20 ml,트리플 섹",32,12,whisky,7,2,14
2890,"얼음|480 ml,버본|10 ml,라임 주스|소다수|1 웨지,라임",44,0,whisky,2,2,14
2891,"얼음|20 ml,캐나다 위스키|20 ml,드라이 버무스|7.5 ml,레몬 주스|7.5 ml,오렌지 큐라소|0.94 ml,파스티스",10,2,whisky,7,11,14
2892,"얼음|480 ml,아이리시 위스키|소다수|라임",40,0,whisky,4,5,22
2893,"얼음|30 ml,스카치 위스키|15 ml,오렌지 큐라소|15 ml,파스티스|1 개,레몬 껍질|1 개,마라스키노 베리",38,8,whisky,7,2,14
2894,"얼음|480 ml,버본|22.5 ml,오렌지 큐라소|1 개,레몬",44,0,whisky,7,2,14
2895,"얼음|30 ml,스카치 위스키|30 ml,레몬 주스|30 ml,트리플 섹|1 개,마라스키노 베리",26,12,whisky,7,2,14
2896,"얼음|30 ml,버본|30 ml,레몬 주스|30 ml,오렌지 주스|10 ml,석류즙",13,5,whisky,7,2,14
2897,"얼음|30 ml,라이 위스키|30 ml,칼바도스|15 ml,석류즙|15 ml,오렌지 주스",17,14,whisky,7,2,14
2898,"얼음|30 ml,버본|15 ml,셰리|15 ml,스위트 버무스|0.94 ml,오렌지 비터즈|1 개,마라스키노 베리",31,7,whisky,7,2,15
2899,"얼음|30 ml,스카치 위스키|15 ml,듀보네|15 ml,스위트 버무스|0.94 ml,비터즈|1 개,마라스키노 베리",29,9,whisky,7,2,15
2900,"얼음|30 ml,스카치 위스키|15 ml,트리플 섹|0.94 ml,오렌지 비터즈",39,11,whisky,7,2,15
2901,"얼음|30 ml,라이 위스키|10 ml,드라이 버무스|10 ml,계란 흰자|10 ml,레몬 주스|10 ml,스위트 버무스",22,3,whisky,7,2,14
2902,"얼음|480 ml,아이리시 위스키|15 ml,레몬 주스|15 ml,슈가시럽|1 개,계란 흰자",37,1,whisky,7,2,14
2903,"얼음|30 ml,스카치 위스키|15 ml,석류즙|15 ml,스위트 버무스|1 개,마라스키노 베리",26,12,whisky,7,11,14
2904,"얼음|15 ml,드라이 버무스|15 ml,라이 위스키|15 ml,스웨디시 푼쉬|0.94 ml,비터즈|0.94 ml,레몬 주스",18,0,whisky,7,2,15
2905,"얼음|30 ml,살구 브랜디|30 ml,라이 위스키|0.94 ml,비터즈|0.94 ml,오렌지 큐라소|1 개,마라스키노 베리",36,12,whisky,7,1,15
2906,"얼음|30 ml,버본|10 ml,드라이 버무스|10 ml,스위트 버무스|0.94 ml,오렌지 비터즈|1 개,마라스키노 베리",34,4,whisky,7,2,14
2907,"얼음|330 ml,버본|20 ml,스위트 버무스|0.94 ml,아니제트",43,1,whisky,7,2,15
2908,"얼음|30 ml,스카치 위스키|10 ml,레몬 주스|10 ml,오렌지 주스|슈가시럽|30 ml,셰리",23,2,whisky,7,2,14
2909,"얼음|90 ml,샴페인|480 ml,오렌지 주스",1,7,champagne,1,3,7
2910,"20 ml,갈리아노|10 ml,석류즙|샴페인|오이",22,21,champagne,1,2,14
2911,"얼음|60 ml,샴페인|60 ml,듀보네|1 개,오렌지",12,6,champagne,2,2,14
2912,"90 ml,샴페인|20 ml,망고 퓌레",9,3,champagne,1,3,14
2913,"얼음|90 ml,샴페인|20 ml,패션프루트 퓨레|10 ml,패션 프루트 리큐어|슈가시럽",11,2,champagne,1,1,4
2914,"60 ml,샴페인|60 ml,오렌지 주스",5,5,champagne,1,3,14
2915,"얼음|30 ml,딱총나무 꽃 코디얼|샴페인|민트|배",20,35,champagne,1,2,14
2916,"30 ml,오렌지 큐라소|샴페인",27,20,champagne,1,2,14
2917,"얼음|15 ml,꼬냑|15 ml,칼바도스|10 ml,트리플 섹|7.5 ml,레몬 주스|샴페인",24,15,champagne,1,3,4
2918,"30 ml,레몬 주스|5.64 ml,오렌지 비터즈|샴페인|레몬",5,0,champagne,1,3,14
2919,"20 ml,아몬드향 리큐어|10 ml,라임 주스|샴페인|1 개,아몬드",13,15,champagne,1,2,14
2920,"얼음|480 ml,오렌지 주스|15 ml,체리 브랜디|15 ml,체리 리큐어|샴페인",1,9,champagne,1,2,14
2921,"얼음|22.5 ml,꼬냑|2.82 ml,비터즈|1 개,갈설탕(흰색)|샴페인|1 개,오렌지",35,0,champagne,1,3,2
2922,"얼음|10 ml,아마레또|10 ml,블루 큐라소|10 ml,레몬 주스|샴페인|1 개,레몬 껍질",7,17,champagne,1,3,14
2923,"얼음|30 ml,꼬냑|10 ml,오렌지 큐라소|0.94 ml,비터즈|샴페인",35,4,champagne,7,2,14
2924,"10 ml,꼬냑|15 ml,코디얼 메독|10 ml,트리플 섹|샴페인",21,10,champagne,1,2,14
2925,"30 ml,듀보네|1 개,갈설탕(흰색)|2 개,오렌지 비터즈|샴페인|1 개,레몬 껍질",14,12,champagne,1,2,14
2926,"얼음|30 ml,크랜베리 주스|30 ml,패션 프루트 주스|15 ml,트리플 섹|샴페인|1 개,딸기",7,17,champagne,1,3,14
2927,"얼음|330 ml,듀보네|20 ml,자몽주스|20 ml,트리플 섹|샴페인",14,13,champagne,7,2,14
2928,"30 ml,블랙베리 리큐어|샴페인|파인애플",20,20,champagne,1,2,14
2929,"22.5 ml,칼바도스|샴페인|딸기",13,25,champagne,1,3,14
2930,"60 ml,샴페인|60 ml,레드 와인",12,0,champagne,3,2,14
2931,"얼음|22.5 ml,트리플 섹|10 ml,체리 리큐어|샴페인|딸기",31,31,champagne,1,2,14
2932,"얼음|480 ml,꼬냑|10 ml,석류즙|10 ml,레몬 주스|샴페인",38,0,champagne,3,2,14
2933,"얼음|180 ml,샴페인|30 ml,레몬 주스",9,0,champagne,7,3,14
2934,"얼음|10 ml,꼬냑|10 ml,데킬라|10 ml,레몬 주스|10 ml,스위트 버무스|샴페인|1 개,마라스키노 베리",24,6,champagne|tequila,1,2,14
2935,"얼음|150 ml,크랜베리 주스|150 ml,배 퓌레|60 ml,윌리엄 페어 리큐어|샴페인|크랜베리|1 슬라이스,배",4,19,champagne,1,2,14
2936,"얼음|15 ml,꼬냑|15 ml,트리플 섹|7.5 ml,자몽주스|7.5 ml,오렌지 주스|샴페인|1 개,마라스키노 베리",25,15,champagne,1,2,14
2937,"30 ml,샴페인|1.88 ml,비터즈|카람보라",10,0,champagne,1,3,4
2938,"얼음|20 ml,꼬냑|10 ml,드라이 버무스|슈가시럽|샴페인",32,0,champagne,1,2,14
2939,"얼음|15 ml,꼬냑|15 ml,코디얼 메독|15 ml,스위트 버무스|0.94 ml,비터즈|샴페인|1 개,마라스키노 베리|1 슬라이스,오렌지 비터즈",19,8,champagne,1,2,14
2940,"얼음|20 ml,신선한 애플 주스|20 ml,위스키/허니 리큐어|10 ml,레몬 주스|10 ml,바닐라 시럽|샴페인|레몬",10,22,champagne,1,3,15
2941,"10 ml,블랙 라즈베리 리큐어|10 ml,블랙베리 리큐어|10 ml,딱총나무 꽃 코디얼|샴페인",20,26,champagne,1,2,15
2942,"220 ml,샴페인|복숭아",11,1,champagne,7,3,14
2943,"얼음|20 ml,칼바도스|10 ml,슈가시럽|샴페인",8,33,champagne,1,3,22
2944,"90 ml,샴페인|20 ml,그린 박하 리큐어",12,4,champagne,1,6,13
2945,"30 ml,루비 자몽주스|60 ml,샴페인",7,4,champagne,1,2,14
2946,"480 ml,샴페인|480 ml,패션 프루트 주스",5,6,champagne,1,3,4
2947,"얼음|90 ml,샴페인|20 ml,마라스키노 리큐어|20 ml,망고 퓌레",11,6,champagne,1,3,14
2948,"10 ml,꼬냑|20 ml,핌즈 컵 넘버 1|샴페인",13,3,champagne,1,2,14
2949,"얼음|30 ml,바이슨 그래스 보드카|15 ml,배 주스|7.5 ml,레몬 주스|7.5 ml,패션 프루트 시럽|샴페인",20,8,champagne,3,3,15
2950,"20 ml,자몽주스|20 ml,트리플 섹|0.94 ml,로즈워터|샴페인",17,23,champagne,1,3,14
2951,"얼음|60 ml,꼬냑|30 ml,샴페인|1.88 ml,비터즈|1 개,레몬 껍질",29,0,champagne,7,2,13
2952,"얼음|150 ml,트리플 섹|90 ml,오렌지 주스|샴페인",21,25,champagne,1,2,14
2953,"15 ml,체리 브랜디|15 ml,마라스키노 리큐어|샴페인",31,20,champagne,3,3,14
2954,"얼음|150 ml,화이트 와인|30 ml,슈가시럽|1 개,계란 노른자|샴페인",9,12,champagne,1,3,15
2955,"15 ml,체리 브랜디|15 ml,그린 샤르트뢰즈|0.94 ml,트리플 섹|1 개,블루 큐라소|샴페인",32,22,champagne,1,3,14
2956,"얼음|22.5 ml,꼬냑|30 ml,슈가시럽|1 개,계란 노른자|샴페인",17,28,champagne,1,2,13
2957,"얼음|잘게 부순 얼음|10 ml,드라이 버무스|30 ml,칼바도스|10 ml,레몬 주스|10 ml,슈가시럽|샴페인|1 슬라이스,사과",9,20,champagne,3,3,14
2958,"잘게 부순 얼음|10 ml,석류즙|10 ml,오렌지 주스|200 ml,샴페인|오렌지|스타아니스",10,2,champagne,7,3,4
2959,"얼음|30 ml,꼬냑|10 ml,슈가시럽|샴페인",30,12,champagne,2,2,14
2960,"얼음|15 ml,아쿠아비트|15 ml,배 퓌레|15 ml,윌리엄 페어 리큐어|샴페인",8,15,champagne,1,2,14
2961,"20 ml,블랙 커런트 리큐어|샴페인",20,25,champagne,1,2,14
2962,"15 ml,꼬냑|15 ml,그린 샤르트뢰즈|샴페인|레몬",35,12,champagne,1,3,14
2963,"얼음|30 ml,자몽주스|15 ml,트리플 섹|15 ml,윌리엄 페어 리큐어|샴페인",15,20,champagne,1,2,14
2964,"10 ml,꼬냑|90 ml,샴페인|20 ml,블랙베리 리큐어",14,4,champagne,1,11,15
2965,"얼음|20 ml,꼬냑|10 ml,파인애플 주스|0.94 ml,마라스키노 리큐어|0.94 ml,오렌지 비터즈|샴페인|1 개,딸기",25,4,champagne,1,2,14
2966,"20 ml,블랙 라즈베리 리큐어|샴페인",20,25,champagne,1,2,15
2967,"30 ml,꼬냑|20 ml,트리플 섹|20 ml,마라스키노 리큐어|20 ml,오렌지 주스|샴페인|1 개,오렌지",27,14,champagne,7,2,22
2968,"30 ml,레드 포트 와인|샴페인",14,0,champagne,1,2,15
2969,"30 ml,오렌지 주스|15 ml,체리 브랜디|샴페인|1 개,마라스키노 베리",11,12,champagne,1,2,14
2970,"잘게 부순 얼음|30 ml,데킬라|30 ml,라임 주스|슈가시럽|30 ml,라즈베리 퓌레|샴페인|라즈베리",13,14,champagne|tequila,4,2,14
2971,"얼음|60 ml,신선한 애플 주스|30 ml,칼바도스|6 개,민트잎|샴페인",4,15,champagne,2,3,14
2972,"얼음|10 ml,오렌지 큐라소|10 ml,화이트 와인|샴페인|파인애플|딸기",19,12,champagne,4,2,14
2973,"얼음|30 ml,트리플 섹|30 ml,오렌지 주스|샴페인|1 개,오렌지",17,22,champagne,7,2,14
2974,"15 ml,체리 브랜디|15 ml,딸기 리큐어|샴페인|1 개,딸기",27,20,champagne,1,2,14
2975,"15 ml,꼬냑|15 ml,복숭아 브랜디|샴페인",35,5,champagne,1,2,14
2976,"60 ml,맥주|60 ml,샴페인",5,0,champagne,1,3,15
2977,"얼음|15 ml,꼬냑|15 ml,트리플 섹|샴페인",37,18,champagne,1,2,14
2978,"20 ml,크랜베리 주스|20 ml,스위트 버무스|7.5 ml,슈가시럽|샴페인|크랜베리",8,23,champagne,1,2,14
2979,"22.5 ml,체리 브랜디|10 ml,라즈베리 주스|샴페인|레몬|1 개,마라스키노 베리",24,16,champagne,1,2,14
2980,"10 ml,꼬냑|10 ml,캄파리|10 ml,오렌지 큐라소|샴페인|1 개,레몬 껍질",30,10,champagne,1,2,14
2981,"480 ml,샴페인|480 ml,흑맥주",5,0,champagne,1,2,14
2982,"얼음|20 ml,데킬라|10 ml,라임 주스|10 ml,트리플 섹|샴페인|레몬",28,10,champagne|tequila,7,3,4
2983,"얼음|30 ml,데킬라|15 ml,트리플 섹|15 ml,라임 주스",28,10,tequila,7,3,14
2984,"얼음|330 ml,데킬라|20 ml,라임 주스|20 ml,트리플 섹|30 ml,소금",33,2,tequila,7,6,14
2985,"얼음|480 ml,데킬라|120 ml,오렌지 주스|0.94 ml,석류즙|1 웨지,오렌지|1 개,체리",31,1,tequila,4,3,14
2986,"얼음|480 ml,데킬라|진저엘",39,0,tequila,2,5,22
2987,"20 ml,삼부카|20 ml,데킬라|1 방울,핫 소스",19,6,tequila,8,5,15
2988,"얼음|330 ml,데킬라|20 ml,오렌지 주스|20 ml,파인애플 주스|10 ml,트리플 섹|1 슬라이스,라임",34,2,tequila,2,3,14
2989,"얼음|330 ml,데킬라|20 ml,트리플 섹|20 ml,라임 주스|20 ml,석류 주스|1 슬라이스,라임",34,2,tequila,7,7,14
2990,"얼음|30 ml,데킬라|15 ml,트리플 섹|15 ml,라임 주스|10 ml,오렌지 주스|7.5 ml,올리브 주스",21,9,tequila,7,3,14
2991,"얼음|480 ml,데킬라|120 ml,그레이프프루트 소다|1 웨지,라임",31,0,tequila,4,7,14
2992,"얼음|60 ml,레포사도 데킬라|15 ml,그린 박하 리큐어|15 ml,라임 주스|7.5 ml,슈가시럽|민트",3,8,tequila,7,6,14
2993,"얼음|20 ml,데킬라|30 ml,크림|20 ml,다크 카카오 리큐어|10 ml,딸기 리큐어|1 개,딸기",18,3,tequila,7,1,15
2994,"얼음|60 ml,데킬라|30 ml,라임 주스|30 ml,딸기 리큐어|1.88 ml,오렌지 비터즈|1 개,딸기",24,6,tequila,2,2,14
2995,"얼음|60 ml,데킬라|20 ml,라임 주스|10 ml,석류즙|1 슬라이스,라임",26,4,tequila,2,5,14
2996,"얼음|30 ml,데킬라|60 ml,크림|30 ml,깔루아|20 ml,블랙 라즈베리 리큐어",14,7,tequila,7,2,15
2997,"얼음|480 ml,데킬라|30 ml,레몬 주스|20 ml,슈가시럽|6 잎,민트",35,1,tequila,2,3,14
2998,"얼음|60 ml,레포사도 데킬라|20 ml,크렘 드 카시스|20 ml,라임 주스|진저엘|1 웨지,라임",3,9,tequila,4,2,14
2999,"얼음|480 ml,레포사도 데킬라|20 ml,라임 주스|10 ml,꿀|1.88 ml,오렌지 큐라소|1 웨지,라임",36,2,tequila,3,3,14
3000,"얼음|60 ml,데킬라|20 ml,구아바 주스|20 ml,라임 주스|20 ml,오렌지 주스|1 개,오렌지",19,4,tequila,2,2,14
3001,"얼음|30 ml,데킬라|20 ml,레드 포트 와인|10 ml,라임 주스|1.88 ml,비터즈",18,1,tequila,7,2,14
3002,"얼음|480 ml,데킬라|0.94 ml,드라이 버무스|0.94 ml,오렌지 비터즈|1 개,그린 올리브",38,0,tequila,7,5,14
3003,"얼음|30 ml,데킬라|30 ml,바나나 리큐어|1.88 ml,블루 큐라소|1 슬라이스,멜론 리큐어",29,10,tequila,7,8,13
3004,"얼음|60 ml,데킬라|120 ml,콜라|15 ml,라임 주스|1 웨지,라임",12,7,tequila,4,2,15
3005,"얼음|30 ml,레포사도 데킬라|90 ml,구아바 주스|민트",9,9,tequila,7,1,14
3006,"얼음|480 ml,데킬라|30 ml,라임 주스|10 ml,마라스키노 리큐어|10 ml,복숭아 시럽|소다수|1 슬라이스,라임|1 개,체리",35,2,tequila,4,3,13
3007,"얼음|30 ml,레포사도 데킬라|15 ml,살구 브랜디|15 ml,라임 주스|1 웨지,라임",8,8,tequila,7,3,15
3008,"얼음|60 ml,데킬라|30 ml,석류즙|30 ml,라임 주스|소다수|1 슬라이스,라임",19,8,tequila,3,2,14
3009,"얼음|60 ml,데킬라|30 ml,트리플 섹|30 ml,라임 주스|1 슬라이스,라임",28,10,tequila,2,5,15
3010,"얼음|30 ml,데킬라|15 ml,깔루아",31,6,tequila,2,2,13
3011,"얼음|480 ml,데킬라|10 ml,블랙 커런트 리큐어|10 ml,라임 주스|1.88 ml,석류즙|소다수|라임 코디얼",37,0,tequila,4,7,14
3012,"얼음|20 ml,데킬라|330 ml,깔루아",17,18,tequila,7,2,15
3013,"얼음|480 ml,데킬라|20 ml,블랙 커런트 리큐어|10 ml,슈가시럽|소다수|1 웨지,레몬",37,2,tequila,3,1,14
3014,"얼음|60 ml,데킬라|22.5 ml,화이트 카카오 리큐어|22.5 ml,크림|7.5 ml,석류즙|1 꼬집,계피",24,5,tequila,7,7,15
3015,"얼음|480 ml,데킬라|480 ml,핑크 그레이프프루트 주스|슈가시럽|감로 멜론",19,0,tequila,2,11,14
3016,"얼음|60 ml,레포사도 데킬라|120 ml,레몬 주스|30 ml,슈가시럽|0.94 ml,석류즙",11,7,tequila,7,3,14
3017,"얼음|480 ml,데킬라|60 ml,파인애플 주스|15 ml,라임 주스|파인애플",33,1,tequila,1,3,14
3018,"얼음|60 ml,데킬라|30 ml,라임 주스|20 ml,아가베 넥타|1 슬라이스,라임",21,1,tequila,2,2,15
3019,"얼음|480 ml,데킬라|30 ml,구아바 주스|15 ml,진저 시럽|15 ml,라임 주스|1 웨지,라임",34,0,tequila,7,7,14
3020,"얼음|480 ml,데킬라|15 ml,크랜베리 주스|3.76 ml,트리플 섹|0.94 ml,라임 코디얼",37,0,tequila,7,1,14
3021,"얼음|480 ml,데킬라|30 ml,라임 주스|22.5 ml,꿀",35,4,tequila,7,3,14
3022,"얼음|30 ml,데킬라|10 ml,블랙 커런트 리큐어|10 ml,라임 주스|진저엘|오이",27,6,tequila,4,2,14
3023,"얼음|30 ml,데킬라|15 ml,블루 큐라소|15 ml,레몬 주스|15 ml,마라스키노 리큐어|10 ml,계란 흰자|사이다|레몬|마라스키노 베리|민트|오렌지",22,9,tequila,2,8,14
3024,"480 ml,데킬라|390 ml,커피|10 ml,슈가시럽",21,0,tequila,3,2,15
3025,"얼음|90 ml,데킬라|30 ml,패션 프루트 주스|15 ml,라임 주스|라임",26,3,tequila,1,3,14
3026,"얼음|480 ml,데킬라|390 ml,우유|22.5 ml,초콜릿 소스|5 ml,인스턴트 과립커피",20,3,tequila,3,7,14
3027,"얼음|20 ml,데킬라|330 ml,파인애플 주스|20 ml,트리플 섹|10 ml,갈리아노",4,13,tequila,7,3,14
3028,"30 ml,데킬라|30 ml,압생트",19,2,tequila,8,3,15
3029,"얼음|480 ml,데킬라|480 ml,셰리",29,2,tequila,3,11,14
3030,"얼음|60 ml,데킬라|480 ml,비프 콩소메|480 ml,토마토 주스|30 ml,레몬 주스|10 ml,우스터 소스|1.88 ml,핫 소스",2,3,tequila,2,1,14
3031,"얼음|30 ml,데킬라|15 ml,오렌지 맛 브랜디|30 ml,크랜베리 주스|15 ml,라임 주스",19,7,tequila,7,1,14
3032,"얼음|30 ml,레포사도 데킬라|10 ml,슈가시럽|귤",29,12,tequila,7,3,22
3033,"얼음|480 ml,데킬라|480 ml,레몬 주스|20 ml,물|1.88 ml,비터즈",19,0,tequila,2,3,14
3034,"얼음|잘게 부순 얼음|30 ml,데킬라|20 ml,블랙베리 리큐어|10 ml,레몬 주스|레몬",26,6,tequila,2,1,14
3035,"얼음|60 ml,레포사도 데킬라|22.5 ml,라임 주스|22.5 ml,멜론 리큐어",4,5,tequila,7,3,14
3036,"얼음|30 ml,데킬라|120 ml,자몽주스|30 ml,아마레또",6,12,tequila,4,3,14
3037,"얼음|30 ml,말리부 럼|30 ml,데킬라|30 ml,파인애플 주스|20 ml,깔루아|10 ml,복숭아 슈납스|1 개,마라스키노 베리|오렌지",17,12,tequila,4,2,14
3038,"얼음|330 ml,레포사도 데킬라|20 ml,엘더플라워 리큐르|10 ml,옐로우 샤르트뢰즈|0.94 ml,오렌지 비터즈",1,0,tequila,7,5,15
3039,"15 ml,데킬라|15 ml,깔루아|15 ml,크림",18,6,tequila,8,5,15
3040,"얼음|60 ml,데킬라|120 ml,오렌지 주스|1 웨지,오렌지",13,6,tequila,4,2,14
3041,"얼음|30 ml,데킬라|15 ml,트리플 섹|15 ml,라임 주스",28,10,tequila,7,5,15
3042,"얼음|60 ml,데킬라|30 ml,레몬 주스|30 ml,오렌지 주스|15 ml,석류즙|0.94 ml,등화수|오렌지",17,4,tequila,2,3,14
3043,"얼음|60 ml,데킬라|30 ml,라임 주스|30 ml,꿀|간 생강",19,23,tequila,1,3,14
3044,"얼음|60 ml,데킬라|30 ml,라임 주스|오이",26,2,tequila,2,5,22
3045,"얼음|60 ml,데킬라|30 ml,트리플 섹|30 ml,라임 주스",28,10,tequila,7,5,15
